gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s),delta_x,delta_y,delta_z,delta_vx,delta_vy,delta_vz
-2.706433548973306082e+06,4.688693307355766185e+06,3.360435228854663670e+06,2.639094977880712123e-01,9.180129838375643558e-01,-3.403797021857288968e-02,1.900658027874305844e+01,-1.568421179987490177e+01,-5.017361075151711702e+00,2.832752465149417920e-01,-1.056657973577945775e-01,1.495756283821271515e-02
-2.706444444339303765e+06,4.688699588157935999e+06,3.360431148393344134e+06,6.530969552768126629e-01,7.074788925752630853e-01,7.367019445441157222e-02,-1.089536599768325686e+01,6.280802169814705849e+00,-4.080461319535970688e+00,3.891874574887414506e-01,-2.105340912623012706e-01,1.077081646729844688e-01
-2.706442733369044960e+06,4.688708908262680285e+06,3.360447746694794856e+06,8.894245587944691334e-01,4.427745234172349997e-01,7.742923499047066338e-02,1.710970258805900812e+00,9.320104744285345078e+00,1.659830145072191954e+01,2.363276035176564704e-01,-2.647043691580280855e-01,3.759040536059091164e-03
-2.706438134301666636e+06,4.688697668856738135e+06,3.360434486771664582e+06,9.091774702963311139e-01,2.743070999327757997e-01,-2.492791829362073219e-02,4.599067378323525190e+00,-1.123940594214946032e+01,-1.325992313027381897e+01,1.975291150186198053e-02,-1.684674234844592000e-01,-1.023571532840913956e-01
-2.706445418474121951e+06,4.688696624289349653e+06,3.360437518246395513e+06,1.005666164628546078e+00,9.705744585700856741e-02,-1.174645466965683061e-01,-7.284172455314546824e+00,-1.044567388482391834e+00,3.031474730931222439e+00,9.648869433221496372e-02,-1.772496540757672323e-01,-9.253662840294757386e-02
-2.706440900170394685e+06,4.688700718961077742e+06,3.360437599785898346e+06,1.034313967983037985e+00,1.951712112033601731e-01,-9.054669437743309915e-03,4.518303727265447378e+00,4.094671728089451790e+00,8.153950283303856850e-02,2.864780335449190751e-02,9.811376534635160573e-02,1.084098772588249909e-01
-2.706438168205014896e+06,4.688703617388448678e+06,3.360429190478468779e+06,1.036614701763430180e+00,7.120815733922188084e-02,3.670511064544491886e-02,2.731965379789471626e+00,2.898427370935678482e+00,-8.409307429566979408e+00,2.300733780392194561e-03,-1.239630538641382923e-01,4.575978008318822704e-02
-2.706434549148967024e+06,4.688713091462189332e+06,3.360441553780722432e+06,9.121386739011112521e-01,1.475917399476697929e-02,-2.164284870185637089e-02,3.619056047871708870e+00,9.474073740653693676e+00,1.236330225365236402e+01,-1.244760278623189276e-01,-5.644898334445490329e-02,-5.834795934730128975e-02
-2.706434279993088916e+06,4.688707632954112254e+06,3.360432718957769684e+06,9.367201607994327661e-01,-3.921894812884785947e-02,1.038757333701913477e-01,2.691558781079947948e-01,-5.458508077077567577e+00,-8.834822952747344971e+00,2.458148689832151401e-02,-5.397812212361483702e-02,1.255185820720477186e-01
-2.706433421519283671e+06,4.688709188129621558e+06,3.360438221176437568e+06,9.353849250383339253e-01,1.732108889362291362e-02,1.830266381734374156e-02,8.584738052450120449e-01,1.555175509303808212e+00,5.502218667883425951e+00,-1.335235761098840790e-03,5.654003702247077656e-02,-8.557306955284760264e-02
-2.706428262371284887e+06,4.688711467905712314e+06,3.360425696460647509e+06,1.002305554430843459e+00,-1.640220231560890127e-02,1.287773809132273795e-01,5.159147998783737421e+00,2.279776090756058693e+00,-1.252471579005941749e+01,6.692062939250953413e-02,-3.372329120923181489e-02,1.104747170958836344e-01
-2.706427418595956638e+06,4.688706284985354170e+06,3.360430629993151408e+06,9.806664009997893006e-01,-2.948423953989761162e-02,-8.002555795273266770e-02,8.437753282487392426e-01,-5.182920358143746853e+00,4.933532503899186850e+00,-2.163915343105415889e-02,-1.308203722428871035e-02,-2.088029388659600472e-01
-2.706438068835168146e+06,4.688706566485206597e+06,3.360433583298040554e+06,9.028001438719666094e-01,6.820965529931675986e-02,-1.207227660111513667e-02,-1.065023921150714159e+01,2.814998524263501167e-01,2.953304889146238565e+00,-7.786625712782269115e-02,9.769389483921436801e-02,6.795328135161753103e-02
-2.706431033550112974e+06,4.688709743420668878e+06,3.360440226884358563e+06,9.786795413013289480e-01,1.761763947503728429e-03,5.730132705673594146e-02,7.035285055171698332e+00,3.176935462281107903e+00,6.643586318008601665e+00,7.587939742936233856e-02,-6.644789135181303208e-02,6.937360365785108507e-02
-2.706427203591136727e+06,4.688697592751173303e+06,3.360436486339691095e+06,9.890172321666025335e-01,3.090357816519114648e-02,1.610776567431695602e-02,3.829958976246416569e+00,-1.215066949557512999e+01,-3.740544667467474937e+00,1.033769086527358549e-02,2.914181421768741870e-02,-4.119356138241898890e-02
-2.706426979509192053e+06,4.688708806180935353e+06,3.360440593274498824e+06,1.081568455203322010e+00,4.891755669700752207e-02,1.334062060375944825e-01,2.240819446742534637e-01,1.121342976205050945e+01,4.106934807728976011e+00,9.255122303671947659e-02,1.801397853181637559e-02,1.172984403632775230e-01
-2.706430323143801652e+06,4.688704086492092349e+06,3.360442812040910590e+06,9.895381455535292581e-01,-2.582272803729448313e-02,-5.579053136057520595e-02,-3.343634609598666430e+00,-4.719688843004405499e+00,2.218766411766409874e+00,-9.203030964979275197e-02,-7.474028473430199826e-02,-1.891967373981696954e-01
-2.706411060259616934e+06,4.688700769026280381e+06,3.360429843841261230e+06,1.028462838872000740e+00,-2.032756130849802667e-02,-8.446904314956682480e-02,1.926288418471813202e+01,-3.317465811967849731e+00,-1.296819964936003089e+01,3.892469331847148162e-02,5.495166728796456457e-03,-2.867851178899161885e-02
-2.706431628201446496e+06,4.688704128994924948e+06,3.360430791696804576e+06,1.064897128117422653e+00,-2.703399742685653681e-02,-4.469671232707080749e-02,-2.056794182956218719e+01,3.359968644566833973e+00,9.478555433452129364e-01,3.643428924542191361e-02,-6.706436118358510140e-03,3.977233082249601731e-02
-2.706433605586995836e+06,4.688699638696901500e+06,3.360431159518575296e+06,9.088810319201244825e-01,-2.834845398400800964e-01,-5.016005013776622667e-02,-1.977385549340397120e+00,-4.490298023447394371e+00,3.678217707201838493e-01,-1.560160961972981708e-01,-2.564505424132235700e-01,-5.463337810695419183e-03
-2.706427257451614831e+06,4.688706662148544565e+06,3.360423073397940490e+06,7.057199509249381109e-01,-7.363233739362987640e-01,3.568926328749017635e-02,6.348135381005704403e+00,7.023451643064618111e+00,-8.086120634805411100e+00,-2.031610809951863716e-01,-4.528388340962186676e-01,8.584931342525639608e-02
-2.706416016747820657e+06,4.688701537403330207e+06,3.360420375990146305e+06,4.637258053266592461e-01,-1.024795046211257166e+00,1.018039301157853127e-01,1.124070379417389631e+01,-5.124745214357972145e+00,-2.697407794184982777e+00,-2.419941455982788647e-01,-2.884716722749584017e-01,6.611466682829514330e-02
-2.706430624730625656e+06,4.688697709447882138e+06,3.360427176851490978e+06,2.769489243126064260e-01,-9.474367445919235076e-01,1.277866852305736302e-02,-1.460798280499875546e+01,-3.827955448068678379e+00,6.800861344672739506e+00,-1.867768810140528202e-01,7.735830161933365812e-02,-8.902526159272794448e-02
-2.706412742976570968e+06,4.688695870317433961e+06,3.360448629166042898e+06,2.148753952762575137e-01,-1.056965624816910143e+00,2.880319607249923891e-02,1.788175405468791723e+01,-1.839130448177456856e+00,2.145231455191969872e+01,-6.207352903634891228e-02,-1.095288802249866356e-01,1.602452754944187763e-02
-2.706428912288650405e+06,4.688701940212294459e+06,3.360414904478592798e+06,1.554596373792745956e-01,-9.802144498867412237e-01,-9.374635363632369961e-03,-1.616931207943707705e+01,6.069894860498607159e+00,-3.372468745009973645e+01,-5.941575789698291810e-02,7.675117493016891945e-02,-3.817783143613161234e-02
-2.706412548530878499e+06,4.688697431710297242e+06,3.360437222372217104e+06,4.079454852791274122e-02,-1.036750219120909700e+00,3.376612199535997116e-02,1.636375777190551162e+01,-4.508501997217535973e+00,2.231789362430572510e+01,-1.146650888513618544e-01,-5.653576923416847588e-02,4.314075735899233766e-02
-2.706429695982972160e+06,4.688705692681861110e+06,3.360439481329300907e+06,3.947092639090977323e-02,-9.696115117006944839e-01,-1.992129123256903070e-02,-1.714745209366083145e+01,8.260971563868224621e+00,2.258957083802670240e+00,-1.323622137002967991e-03,6.713870742021521565e-02,-5.368741322792899839e-02
-2.706429557795834262e+06,4.688690641914496198e+06,3.360440734212563373e+06,-7.822381212715046050e-02,-1.010381312279613919e+00,-8.128530477649331676e-02,1.381871378980576992e-01,-1.505076736491173506e+01,1.252883262466639280e+00,-1.176947385180602268e-01,-4.076980057891943510e-02,-6.136401354392428953e-02
-2.706419194548037369e+06,4.688704729654155672e+06,3.360428379642152227e+06,1.965132514794020596e-02,-1.004114397358565114e+00,-5.227725499163937001e-02,1.036324779689311981e+01,1.408773965947329998e+01,-1.235457041114568710e+01,9.787513727509067341e-02,6.266914921048805098e-03,2.900804978485394675e-02
-2.706420736802365631e+06,4.688698723968902603e+06,3.360429354362637736e+06,4.126844425576094155e-02,-1.017648342323185018e+00,6.040488330288662500e-02,-1.542254328262060881e+00,-6.005685253068804741e+00,9.747204855084419250e-01,2.161711910782073559e-02,-1.353394496461990393e-02,1.126821382945260019e-01
-2.706423028555798810e+06,4.688697197443734854e+06,3.360426554480907042e+06,-1.105592078552777857e-02,-1.059711978217287687e+00,-7.678817814954817800e-02,-2.291753433179110289e+00,-1.526525167748332024e+00,-2.799881730694323778e+00,-5.232436504128872012e-02,-4.206363589410266890e-02,-1.371930614524348169e-01
-2.706426052600625902e+06,4.688693419409452006e+06,3.360430306304575875e+06,1.555127330591532173e-02,-9.248577271948452694e-01,-8.749877463801709150e-04,-3.024044827092438936e+00,-3.778034282848238945e+00,3.751823668833822012e+00,2.660719409144310030e-02,1.348542510224424174e-01,7.591319040316800437e-02
-2.706432976212738082e+06,4.688688679962006398e+06,3.360421554599271622e+06,6.285059999375168516e-03,-9.802270267290673633e-01,-2.676615608120534034e-02,-6.923612112179398537e+00,-4.739447445608675480e+00,-8.751705304253846407e+00,-9.266213306540153211e-03,-5.536929953422209394e-02,-2.589116833482517019e-02
-2.706420880699178670e+06,4.688699628169205971e+06,3.360432479722608812e+06,-3.874203742523808780e-02,-1.034775364619725968e+00,6.136651507677912815e-02,1.209551355941221118e+01,1.094820719957351685e+01,1.092512333719059825e+01,-4.502709742461325632e-02,-5.454833789065860472e-02,8.813267115798446849e-02
-2.706417459588580765e+06,4.688690382088227198e+06,3.360436673399940599e+06,5.756349105328585278e-03,-9.789375304965206581e-01,-2.058652313439300954e-02,3.421110597904771566e+00,-9.246080978773534298e+00,4.193677331786602736e+00,4.449838653056667481e-02,5.583783412320530992e-02,-8.195303821117214116e-02
-2.706423085198082030e+06,4.688691834528904408e+06,3.360428385361852590e+06,6.670578019853706797e-02,-1.045740579922954883e+00,1.178514327651531551e-01,-5.625609501264989376e+00,1.452440677210688591e+00,-8.288038088008761406e+00,6.094943109320848096e-02,-6.680304942643422450e-02,1.384379558995461612e-01
-2.706413221575147938e+06,4.688684315021795221e+06,3.360423883254215587e+06,2.222384506658679759e-01,-9.863177828880127507e-01,-3.496393289410047126e-03,9.863622934091836214e+00,-7.519507109187543392e+00,-4.502107637003064156e+00,1.555326704673309079e-01,5.942279703494213194e-02,-1.213478260545632070e-01
-2.706428792749887798e+06,4.688691694314797409e+06,3.360429481615936384e+06,7.779181568404716085e-01,-7.349688376273959545e-01,-3.927578308662352247e-02,-1.557117473985999823e+01,7.379293002188205719e+00,5.598361720796674490e+00,5.556797061746036048e-01,2.513489452606167962e-01,-3.577938979721347751e-02
-2.706425560443478636e+06,4.688691255135884508e+06,3.360435970267929602e+06,9.341354142757249956e-01,-5.564604628955049925e-01,-7.395478243811830221e-02,3.232306409161537886e+00,-4.391789129003882408e-01,6.488651993218809366e+00,1.562172574352533871e-01,1.785083747318909619e-01,-3.467899935149477975e-02
-2.706418063603035174e+06,4.688684040337098762e+06,3.360424035767154302e+06,9.269541415552637886e-01,-2.340691393186524749e-01,4.336210806827307113e-02,7.496840443462133408e+00,-7.214798785746097565e+00,-1.193450077529996634e+01,-7.181272720461207015e-03,3.223913235768525176e-01,1.173168905063913803e-01
-2.706428493061333429e+06,4.688686292511289939e+06,3.360442052118007559e+06,9.988919357828703882e-01,-9.538427199075159846e-02,6.201281294779590475e-02,-1.042945829825475812e+01,2.252174191176891327e+00,1.801635085325688124e+01,7.193779422760659958e-02,1.386848673279008626e-01,1.865070487952283362e-02
-2.706415434466453735e+06,4.688685187298300676e+06,3.360428455845913384e+06,1.001268733216333917e+00,-1.565946092124282929e-01,5.751141522465558209e-02,1.305859487969428301e+01,-1.105212989263236523e+00,-1.359627209417521954e+01,2.376797433463528897e-03,-6.121033722167669444e-02,-4.501397723140322660e-03
-2.706419613798147999e+06,4.688688555337439291e+06,3.360435420979609713e+06,1.031936581466333047e+00,-1.051589496559260650e-01,-6.999846530569384540e-04,-4.179331694263964891e+00,3.368039138615131378e+00,6.965133696328848600e+00,3.066784824999913006e-02,5.143565955650222787e-02,-5.821139987771251773e-02
-2.706422084244505037e+06,4.688696054238216020e+06,3.360431553330735303e+06,1.025770663487703960e+00,1.200002808554742617e-02,-6.803468266845122403e-03,-2.470446357037872076e+00,7.498900776728987694e+00,-3.867648874409496784e+00,-6.165917978629087415e-03,1.171589777414734912e-01,-6.103483613788184166e-03
-2.706417285122896079e+06,4.688683967472073622e+06,3.360421873839385808e+06,1.046077903760188832e+00,-6.429752476554896623e-02,3.876722854750486863e-02,4.799121608957648277e+00,-1.208676614239811897e+01,-9.679491349495947361e+00,2.030724027248487218e-02,-7.629755285109639240e-02,4.557069681434999103e-02
-2.706412471136746928e+06,4.688690597437348217e+06,3.360421019845384173e+06,9.751463402087500176e-01,3.976561204961030077e-02,-1.523464728498395183e-02,4.813986149150878191e+00,6.629965274594724178e+00,-8.539940016344189644e-01,-7.093156355143881431e-02,1.040631368151592739e-01,-5.400187583248881873e-02
-2.706419510449456982e+06,4.688686410119851120e+06,3.360432283109336160e+06,9.697079059231602516e-01,1.918350351386221772e-02,-4.381749807248775525e-02,-7.039312710054218769e+00,-4.187317497096955776e+00,1.126326395198702812e+01,-5.438434285589766048e-03,-2.058210853574808305e-02,-2.858285078750380515e-02
-2.706416704960926436e+06,4.688685257010589354e+06,3.360431047076651361e+06,9.624172703789045658e-01,-5.794015907050993619e-02,1.056308228481757719e-02,2.805488530546426773e+00,-1.153109261766076088e+00,-1.236032684799283743e+00,-7.290635544255685829e-03,-7.712366258437215738e-02,5.438058035730533590e-02
-2.706415410220260266e+06,4.688683549439028837e+06,3.360430133131981827e+06,1.084267455657655477e+00,-4.790297159041606058e-03,-8.021840997711393584e-02,1.294740666169673204e+00,-1.707571560516953468e+00,-9.139446695335209370e-01,1.218501852787509110e-01,5.314986191146833100e-02,-9.078149226193150956e-02
-2.706413878290469758e+06,4.688681989276553504e+06,3.360433036752219778e+06,9.727921781353829900e-01,-3.221523432572938328e-02,4.796346797138818438e-03,1.531929790508002043e+00,-1.560162475332617760e+00,2.903620237950235605e+00,-1.114752775222724868e-01,-2.742493716668777809e-02,8.501475677425275601e-02
-2.706407331598080695e+06,4.688684680844104849e+06,3.360429009639963973e+06,9.470922117656241923e-01,3.523863232154544195e-02,3.037857285255823533e-02,6.546692389063537121e+00,2.691567551344633102e+00,-4.027112255804240704e+00,-2.569996636975879767e-02,6.745386664727481829e-02,2.558222605541941863e-02
-2.706406716326545924e+06,4.688698914706895128e+06,3.360442853193109389e+06,1.027286676303218238e+00,9.354957469755671717e-02,1.394152216527600775e-02,6.152715347707271576e-01,1.423386279027909040e+01,1.384355314541608095e+01,8.019446453759404569e-02,5.831094237601127522e-02,-1.643705068728222585e-02
-2.706412399337999523e+06,4.688684966419704258e+06,3.360433959465317894e+06,1.013930582766263688e+00,5.765238952456648580e-02,9.853667353807049611e-02,-5.683011453598737717e+00,-1.394828719086945057e+01,-8.893727791495621204e+00,-1.335609353695454971e-02,-3.589718517299023137e-02,8.459515137279448316e-02
-2.706410407968386542e+06,4.688692481235632673e+06,3.360426923698189668e+06,1.091366611745762771e+00,5.067386720225260099e-02,8.852887674135308249e-02,1.991369612980633974e+00,7.514815928414463997e+00,-7.035767128225415945e+00,7.743602897949908304e-02,-6.978522322313884807e-03,-1.000779679671741362e-02
-2.706401416357277893e+06,4.688673889225670137e+06,3.360436794813022949e+06,9.660611354619712543e-01,1.642698640829889228e-02,-3.966793225948863928e-04,8.991611108649522066e+00,-1.859200996253639460e+01,9.871114833280444145e+00,-1.253054762837915170e-01,-3.424688079395370871e-02,-8.892555606394797474e-02
